"","Predict","Real"
"112-53-8",0.0631224034992502,0
"57-74-9",0.162920113380841,0
"108-80-5",0.0631224034992502,0
"108-67-8",0.0631224034992502,0
"112-42-5",0.0631224034992502,0
"13254-34-7",0.0631224034992502,0
"929-59-9",0.0631224034992502,0
"108-31-6",0.0631224034992502,0
"86479-06-3",0.162920113380841,0
"111-77-3",0.0631224034992502,0
"21564-17-0",0.162920113380841,0
"57-30-7",0.162920113380841,0
"131-18-0",0.162920113380841,0
"615-20-3",0.0631224034992502,0
"50471-44-8",0.162920113380841,0
"112529-15-4",0.162920113380841,0
"27253-33-4",0.0631224034992502,0
"77-83-8",0.162920113380841,0
"69-09-0",0.162920113380841,0
"NOCAS_47383",0.162920113380841,0
"96-23-1",0.0631224034992502,0
"544-63-8",0.162920113380841,0
"112-35-6",0.0631224034992502,0
"2550-40-5",0.162920113380841,0
"128-95-0",0.162920113380841,1
"123-02-4",0.162920113380841,0
"136-77-6",0.0631796709367618,0
"147150-35-4",0.162920113380841,0
"69806-50-4",0.162920113380841,0
"5949-05-3",0.0631224034992502,0
"1987-50-4",0.162920113380841,0
"314-40-9",0.0631224034992502,0
"144-74-1",0.162920113380841,0
"2687-96-9",0.162920113380841,0
"103361-09-7",0.162920113380841,1
"22915-73-7",0.162920113380841,0
"716-79-0",0.162920113380841,0
"107-88-0",0.0631224034992502,0
"243973-20-8",0.162920113380841,0
"4940-11-8",0.0631224034992502,0
"106-43-4",0.0631224034992502,0
"36653-82-4",0.162920113380841,0
"763-29-1",0.0631250085329398,0
"6485-40-1",0.0631224034992502,0
"960-71-4",0.162920113380841,0
"115-86-6",0.162920113380841,0
"142459-58-3",0.162920113380841,0
"106-32-1",0.0631224034992502,0
"3547-33-9",0.0631224034992502,0
"298198-52-4",0.162920113380841,0
"541-73-1",0.0631224034992502,0
"109-04-6",0.0631224034992502,0
"81-30-1",0.162920113380841,0
"121-69-7",0.0631224034992502,0
"2610-11-9",0.162920113380841,0
"NOCAS_47346",0.162920113380841,0
"19660-16-3",0.0631224034992502,0
"111-96-6",0.0631224034992502,0
"50-22-6",0.162920113380841,0
"1191914-21-2",0.162920113380841,0
"100-54-9",0.0631224034992502,0
"98886-44-3",0.162920113380841,0
"101-54-2",0.162920113380841,1
"14765-30-1",0.0631224034992502,0
"134-20-3",0.0631224034992502,0
"NOCAS_47292",0.162920113380841,0
"15214-89-8",0.0631224034992502,0
"26225-79-6",0.162920113380841,0
"111-11-5",0.0631224034992502,0
"15307-79-6",0.162920113380841,0
"56375-79-2",0.0631224034992502,0
"141-04-8",0.162920113380841,0
"20120-33-6",0.0631224034992502,0
"528-29-0",0.0631224034992502,0
"3653-48-3",0.0631224034992502,0
"111-27-3",0.0631224034992502,0
"106-65-0",0.0631224034992502,0
"35691-65-7",0.0631224034992502,0
"142-18-7",0.162920113380841,0
"230954-09-3",0.162920113380841,0
"21662-09-9",0.0631224034992502,0
"134605-64-4",0.162920113380841,0
"58-14-0",0.162920113380841,0
"79-24-3",0.0631228548689095,0
"15310-01-7",0.162920113380841,0
"2122-70-5",0.162920113380841,0
"3026-63-9",0.162920113380841,0
"50-78-2",0.0631224034992502,0
"86-30-6",0.162920113380841,0
"79-06-1",0.0631224034992502,0
"301-00-8",0.162920113380841,0
"123-33-1",0.0631224034992502,0
"644-97-3",0.0631224034992502,0
"30560-19-1",0.0631224034992502,0
"599-79-1",0.162920113380841,0
"128-39-2",0.0631224034992502,0
"1934-21-0",0.162920113380841,0
"80844-07-1",0.162920113380841,0
"860-22-0",0.162920113380841,0
"756-79-6",0.0631224034992502,0
"16529-56-9",0.0631224034992502,0
"16672-87-0",0.0631224034992502,0
"1885-38-7",0.0631224034992502,0
"300-76-5",0.0631224034992502,0
"56-53-1",0.162920113380841,0
"72490-01-8",0.162920113380841,0
"178928-70-6",0.162920113380841,1
"2605-79-0",0.0631224034992502,0
"120-46-7",0.162920113380841,0
"181640-09-5",0.162920113380841,0
"97322-87-7",0.162920113380841,0
"2694-54-4",0.162920113380841,0
"124-94-7",0.162920113380841,1
"17804-35-2",0.162920113380841,0
"109-46-6",0.0631224034992502,0
"51630-58-1",0.162920113380841,0
"25956-17-6",0.162920113380841,0
"103-28-6",0.0631224034992502,0
"180084-01-9",0.16385286344398,0
"79-16-3",0.0548900479885356,0
"623-36-9",0.0548225366239286,0
"1031-07-8",0.16385286344398,0
"50-29-3",0.16385286344398,0
"23103-98-2",0.16385286344398,0
"111-21-7",0.16385286344398,0
"53-43-0",0.16385286344398,0
"140939-15-7",0.16385286344398,0
"614-45-9",0.0547999195137369,0
"2043-57-4",0.16385286344398,0
"24157-81-1",0.16385286344398,0
"99-71-8",0.0547999195137369,1
"54464-57-2",0.16385286344398,0
"6358-09-4",0.0547999195137369,0
"6610-29-3",0.0548020002724239,0
"67485-29-4",0.16385286344398,0
"16409-43-1",0.0547999195137369,0
"103-23-1",0.16385286344398,0
"15625-89-5",0.16385286344398,0
"4130-42-1",0.0547999195137369,0
"927-62-8",0.0548000077356405,0
"6359-82-6",0.16385286344398,0
"23593-75-1",0.16385286344398,0
"72-33-3",0.16385286344398,0
"114-26-1",0.0562274909008637,0
"2996-92-1",0.0547999195137369,0
"162706-14-1",0.16385286344398,1
"110-65-6",0.0551585206827808,0
"700-13-0",0.0547999195137369,0
"109293-97-2",0.16385286344398,0
"2402-78-0",0.0547999195137369,0
"1062243-51-9",0.16385286344398,0
"54593-83-8",0.0547999195137369,0
"120-32-1",0.16385286344398,1
"58-18-4",0.16385286344398,1
"58-56-0",0.0547999195137369,0
"58-89-9",0.0547999195137369,0
"100-02-7",0.0547999195137369,1
"103-41-3",0.16385286344398,0
"118134-30-8",0.16385286344398,0
"33228-44-3",0.0547999195137369,1
"2243-62-1",0.0547999195137369,1
"62-23-7",0.0547999195137369,0
"919-30-2",0.0547999195137369,0
"68-12-2",0.0552265186582115,0
"104-51-8",0.0547999195137369,0
"78-97-7",0.057801864203874,0
"90-30-2",0.16385286344398,0
"219790-72-4",0.16385286344398,0
"109-97-7",0.0559668383669598,0
"53112-28-0",0.16385286344398,0
"187022-11-3",0.16385286344398,0
"3926-62-3",0.0548522107091689,0
"263553-33-9",0.16385286344398,0
"3648-21-3",0.16385286344398,0
"5103-74-2",0.16385286344398,0
"123-11-5",0.0547999195137369,0
"678-39-7",0.16385286344398,0
"3383-96-8",0.16385286344398,0
"3647-69-6",0.0547999195137369,0
"2795-39-3",0.16385286344398,0
"76703-62-3",0.16385286344398,0
"26172-55-4",0.0547999195137369,1
"111-69-3",0.0548100869055475,0
"2627-95-4",0.0547999195137369,0
"120-18-3",0.0547999195137369,0
"1194-65-6",0.0547999195137369,0
"126-30-7",0.0548003920155009,0
"5138-18-1",0.0547999195137369,0
"23128-74-7",0.16385286344398,1
"609-23-4",0.0547999195137369,0
"552-30-7",0.0547999195137369,0
"52-51-7",0.0547999195137369,0
"2444-46-4",0.16385286344398,0
"142-08-5",0.0548012271717345,0
"122-42-9",0.0547999195137369,0
"512-42-5",0.0548008129470367,0
"2409-55-4",0.0547999195137369,0
"95-63-6",0.0547999195137369,0
"55285-14-8",0.16385286344398,0
"117-80-6",0.0547999195137369,0
"754-91-6",0.16385286344398,0
"159138-81-5",0.16385286344398,0
"3855-32-1",0.0547999195137369,0
"139-02-6",0.054838892009828,0
"99-62-7",0.0547999195137369,0
"439687-69-1",0.16385286344398,1
"24683-00-9",0.0547999195137369,0
"95-14-7",0.0547999195137369,0
"31218-83-4",0.0548000116361391,1
"1646-87-3",0.0547999195137369,0
"80-15-9",0.0547999195137369,0
"5131-66-8",0.0547999195137369,0
"121-79-9",0.0548031695161625,0
"630-56-8",0.16385286344398,0
"96-45-7",0.054800844386453,0
"80-48-8",0.0547999195137369,0
"57-91-0",0.16385286344398,0
"31482-56-1",0.16385286344398,0
"97-52-9",0.0547999195137369,1
"79-57-2",0.16385286344398,0
"116-25-6",0.0547999195137369,0
"34014-18-1",0.0547999195137369,0
"123-96-6",0.0547999195137369,0
"131-70-4",0.16385286344398,0
"103-56-0",0.16385286344398,0
"104-40-5",0.16385286344398,0
"89-04-3",0.16385286344398,0
"82-44-0",0.16385286344398,0
"556-67-2",0.0547999195137369,0
"588941-45-1",0.16385286344398,0
"587-65-5",0.0547999195137369,0
"500-38-9",0.16385286344398,1
"111-20-6",0.0547999195137369,0
"57-09-0",0.16385286344398,0
"94-47-3",0.16385286344398,0
"94-18-8",0.16385286344398,1
"105-21-5",0.0547999195137369,0
"3147-75-9",0.16385286344398,0
"25311-71-1",0.16385286344398,1
"120-36-5",0.0547999195137369,0
"104-87-0",0.0547999195137369,0
"101-21-3",0.0547999195137369,0
"335-76-2",0.16385286344398,0
"83-88-5",0.16385286344398,0
"17420-30-3",0.0547999195137369,0
"94-82-6",0.163850828074851,0
"61949-77-7",0.16385286344398,0
"70-30-4",0.16385286344398,0
"349495-42-7",0.16385286344398,1
"110-75-8",0.0549048486955921,0
"142-16-5",0.16385286344398,0
"65-85-0",0.0547999195137369,0
"129299-90-7",0.16385286344398,0
"110-01-0",0.0548252797833353,0
"1570-64-5",0.0547999195137369,1
"10265-92-6",0.0547999657729073,0
"5349-51-9",0.0547999195137369,0
"78-77-3",0.0548041799780649,0
"25057-89-0",0.0547999195137369,0
"208-96-8",0.0548496193267838,0
"767-00-0",0.0547999195137369,0
"3164-85-0",0.0547999195137369,0
"2439-01-2",0.16385286344398,0
"99-07-0",0.0547999195137369,0
"NOCAS_47255",0.16385286344398,0
"2008-41-5",0.0547999195137369,0
"2385-85-5",0.16385286344398,0
"89-75-8",0.0547999195137369,0
"478263-98-8",0.16385286344398,0
"43121-43-3",0.16385286344398,0
"5137-55-3",0.16385286344398,0
"1698-60-8",0.16385286344398,0
"221246-12-4",0.16385286344398,0
"6358-53-8",0.16385286344398,1
"78491-02-8",0.16385286344398,0
"74115-24-5",0.16385286344398,0
"95-57-8",0.0548003699251569,0
"1609-47-8",0.0547999195137369,0
"60-35-5",0.054936910073092,0
"111-42-2",0.0548091809015005,0
"104-72-3",0.16385286344398,0
"194098-25-4",0.16385286344398,0
"105-99-7",0.16385286344398,0
"51235-04-2",0.16385286344398,0
"118-55-8",0.16385286344398,0
"1762-95-4",0.0573818078208133,0
"3068-00-6",0.054803688768705,0
"832-69-9",0.16385286344398,0
"643-79-8",0.0404207093334044,0
"298-07-7",0.169177188403392,0
"599-64-4",0.180926400108563,0
"42874-03-3",0.169501708200367,0
"115-28-6",0.170009150237597,0
"93-65-2",0.0724974244874067,0
"249296-43-3",0.169176974397787,0
"104-43-8",0.169181209401027,0
"2687-25-4",0.0748683781385763,1
"93-16-3",0.0645833788194692,0
"NOCAS_47305",0.169176974397787,0
"821-55-6",-0.0359061908626294,0
"144550-36-7",0.169177040021567,0
"676116-04-4",0.169176974397787,1
"99-51-4",0.0727868095074026,0
"83-41-0",0.0679595763286782,0
"199171-88-5",0.169176974397787,1
"90-94-8",0.208305181114077,0
"78-07-9",-0.0102682333942356,0
"147526-32-7",0.169176974397787,0
"17557-23-2",0.178806345185818,0
"111-82-0",0.169271101767857,0
"156-10-5",0.28164801391471,0
"10022-28-3",-0.0363812458648089,0
"91-64-5",0.0744432553327102,0
"950-37-8",0.28593769826786,1
"6440-58-0",0.0573653413582857,0
"10222-01-2",0.0756588319690822,1
"106-23-0",-0.0143474500077733,0
"110-93-0",0.0257136225773011,0
"79622-59-6",0.169176974397787,0
"58-85-5",0.185250809168207,0
"90-04-0",0.0737632680783723,0
"110-27-0",0.169177609929586,0
"646-06-0",0.036308319725735,0
"141-91-3",0.0409297475606429,0
"261947-38-0",0.169176974397787,0
"90982-32-4",0.169176974397787,0
"621-64-7",0.0168152366747321,0
"119446-68-3",0.169177538770059,0
"1569-60-4",0.02249656712249,0
"75-07-0",0.0111566628134774,0
"103-34-4",0.234182838738831,0
"84087-01-4",0.258515607204507,0
"78-69-3",-0.0387301390224036,0
"81-81-2",0.169227407340693,0
"60-33-3",0.169179303475763,0
"101-67-7",0.169176974397787,0
"4376-18-5",0.0523138452615951,0
"103-26-4",0.0457904683679869,0
"110-25-8",0.169176974397787,0
"107534-96-3",0.169287117921074,0
"5234-68-4",0.254089630720196,0
"4291-63-8",0.208240490559022,0
"2761-24-2",0.173080743625951,0
"2528-16-7",0.170528440696554,0
"51218-45-2",0.17025250153065,0
"686756-87-6",0.169176974397787,0
"155990-20-8",0.169176974397787,0
"1119-40-0",0.0393973355868757,0
"55512-33-9",0.169176974397787,0
"1121-78-4",0.0753165172792945,0
"1885-29-6",0.0750601750012425,0
"81335-77-5",0.169215319909749,0
"60207-90-1",0.169219337383173,0
"744-45-6",0.169296897507359,0
"60-57-1",0.172034199745984,0
"23089-26-1",0.17537875526443,0
"10061-01-5",0.040092154720627,0
"693-54-9",-0.0399807924277768,0
"124-76-5",-0.00586803778120423,0
"770-35-4",0.0681584893046784,0
"375-85-9",0.169202991803549,0
"1120-36-1",0.169226176399495,0
"136-60-7",0.119805062938083,0
"88-06-2",0.0679815453275203,1
"1207-12-1",0.274493034756638,0
"122008-85-9",0.169183699780101,0
"96-70-8",-0.0279046124481171,0
"2479-46-1",0.268509787585749,1
"106-50-3",0.0757803307857683,1
"725228-45-5",0.169176974397787,0
"101-61-1",0.18868233530133,1
"99-76-3",0.0747622278521197,1
"14351-66-7",0.169180329815414,0
"121-00-6",0.0295229603140888,0
"109-78-4",0.0738310988680262,0
"17754-90-4",0.175563058991229,0
"66215-27-8",0.0746673521799451,0
"1034-01-1",0.169438466622688,1
"67747-09-5",0.169204522284187,1
"134002-60-1",0.169176974397787,0
"120-82-1",0.0637828939080537,0
"126-92-1",-0.0313910433017256,0
"1678-91-7",-0.0405518928819483,0
"1836-75-5",0.275753383230854,1
"50-70-4",0.0736314363548111,0
"484-17-3",0.246275230070285,0
"102-06-7",0.225093477345949,0
"75-12-7",0.0744426746752566,0
"110-44-1",0.0622047818637183,0
"102-82-9",-0.0407182285466065,0
"2058-94-8",0.169176974397787,0
"100-51-6",0.0516518914346276,0
"21725-46-2",0.2733726452724,0
"1120-21-4",-0.0431160131706431,0
"7786-61-0",0.0723026844576603,0
"117-79-3",0.241375851357287,1
"85721-33-1",0.169203605054401,0
"6842-15-5",-0.0369468635420531,0
"3173-72-6",0.256352766331129,0
"118-79-6",0.0737752346356399,1
"56-81-5",0.0753780610209062,0
"112-34-5",0.0152942596690719,0
"118-56-9",0.169708750424636,0
"328-84-7",0.0245551752089084,0
"589-66-2",0.00409512054121872,0
"101-72-4",0.256930489253834,0
"585-34-2",0.0201711509214173,1
"66357-35-5",0.173017233233951,0
"92-04-6",0.275153388617803,0
"145742-28-5",0.169177080714774,0
"158081-99-3",0.169176974397787,0
"129-06-6",0.169211838479056,0
"361343-19-3",0.169176974397787,0
"111991-09-4",0.169176974397787,0
"80-43-3",0.169771915768957,0
"123-05-7",-0.0327055774214463,0
"868-85-9",0.0688190404219992,0
"NOCAS_47362",0.169517185561295,0
"335-67-1",0.169177127426648,0
"13171-00-1",0.169360031804384,0
"121-75-5",0.188986267857423,1
"111-46-6",0.0733223366232678,0
"619-50-1",0.0683241800349462,0
"106-58-1",0.0448688084839238,0
"2078-54-8",-0.0386954220009018,0
"108-91-8",0.012204945328745,0
"17418-58-5",0.169185512924276,0
"4553-62-2",0.0743731170922562,0
"59669-26-0",0.169821676327704,0
"25606-41-1",0.022717412476262,0
"145701-21-9",0.169179562738773,0
"50-35-1",0.170708220705964,0
"101-55-3",0.277715094453629,0
"4672-49-5",0.00928249159530724,0
"86-50-0",0.233682075214555,1
"87-90-1",0.0722858490123306,0
"96-76-4",-0.0425150118271957,0
"2426-54-2",-0.0186101672225879,0
"54-31-9",0.171070148016391,0
"139968-49-3",0.169176974397787,0
"117-84-0",0.169176974397787,0
"138261-41-3",0.22219102315397,0
"76014-81-8",0.272821922407995,0
"650-51-1",0.0514947980088749,0
"123-35-3",-0.0319492393189315,0
"78-70-6",0.00108706565787291,0
"556-52-5",0.0607326669340106,0
"460-00-4",0.0621554234416973,0
"52-68-6",0.0468853329613739,0
"111-31-9",-0.0195965927403428,0
"98-87-3",0.0421442705754816,0
"112-63-0",0.169177443843232,0
"111988-49-9",0.219994259528055,0
"57-10-3",0.169178893696362,0
"473289-62-2",0.169176974397787,0
"98319-26-7",0.169176974397787,0
"79-14-1",0.0731940102621106,0
"532-27-4",0.0465404439954998,0
"635-22-3",0.123291111269704,0
"10016-20-3",-0.000631372353064347,0
"60-12-8",0.123226796200735,0
"120-80-9",0.121819578017856,1
"605-45-8",0.123291111269704,0
"121-39-1",0.123291111269704,0
"3811-73-2",0.0947106317849629,0
"6117-91-5",0.00204963765549093,0
"1918-02-1",0.123291111269704,0
"3871-99-6",0.123291111269704,0
"344930-95-6",0.123291111269704,0
"68-11-1",-0.000596048548626091,0
"135-02-4",0.123291111269704,0
"862243-29-6",0.123291111269704,0
"119515-38-7",0.123291111269704,0
"1747-60-0",0.123291111269704,1
"288-88-0",-0.0004124329320144,0
"842-07-9",0.123291111269704,1
"7173-51-5",0.123291111269704,0
"115-84-4",0.123291111269704,0
"874-60-2",0.123291111269704,0
"82640-04-8",0.123291111269704,0
"NOCAS_47328",0.123291111269704,0
"59-05-2",0.123291111269704,0
"76738-62-0",0.123291111269704,0
"67786-14-5",0.123291111269704,0
"59-30-3",0.123291111269704,0
"1469-48-3",0.123291111269704,0
"221671-62-1",0.123291111269704,0
"99-59-2",0.123291111269704,1
"51632-16-7",0.123291111269704,0
"65277-42-1",0.123291111269704,1
"2772-45-4",0.123291111269704,0
"20325-40-0",0.123291111269704,1
"1742-14-9",0.123291111269704,0
"520-36-5",0.123291111269704,1
"95266-40-3",0.123291111269704,0
"53-86-1",0.123291111269704,0
"103-24-2",0.123291111269704,0
"962-58-3",0.123291111269704,0
"728-40-5",0.123291111269704,0
"827-94-1",0.123291111269704,0
"105512-06-9",0.123291111269704,1
"924-16-3",0.123291111269704,0
"126-14-7",0.123291111269704,0
"171118-09-5",0.123291111269704,0
"298-04-4",0.123291111269704,0
"103-65-1",0.116453759777352,0
"13301-61-6",0.123291111269704,0
"78-63-7",0.123291111269704,0
"112-60-7",0.123291111269704,0
"71283-80-2",0.123291111269704,1
"616-45-5",-0.000257436791883253,0
"35045-02-4",0.123291111269704,0
"133-06-2",0.123291111269704,0
"93-02-7",0.123291111269704,0
"2648-61-5",0.123291111269704,0
"102-27-2",0.12329044202117,0
"114369-43-6",0.123291111269704,1
"102-71-6",0.123290748288441,0
"121-91-5",0.123291111269704,0
"122-73-6",0.123291111269704,0
"33228-45-4",0.123291111269704,0
"496-72-0",0.123275950267093,1
"69806-40-2",0.123291111269704,0
"839-90-7",0.123291111269704,0
"174185-16-1",0.123291111269704,0
"188489-07-8",0.123291111269704,0
"290352-28-2",0.123291111269704,1
"NOCAS_47265",0.123291111269704,0
"122454-29-9",0.123291111269704,0
"50-69-1",0.123291038378041,0
"60-01-5",0.123291111269704,0
"156052-68-5",0.123291111269704,0
"72-43-5",0.123291111269704,0
"1067-53-4",0.123291111269704,0
"104-66-5",0.123291111269704,0
"99129-21-2",0.123291111269704,0
"50-33-9",0.123291111269704,1
"18924-66-8",0.123291111269704,0
"5116-94-9",0.123291111269704,0
"487-06-9",0.123291111269704,0
"56-72-4",0.123291111269704,1
"82385-42-0",0.123291111269704,0
"61-82-5",-0.000451013450786381,0
"130-14-3",0.123291111269704,0
"122-78-1",0.123216441566199,0
"134-03-2",0.123291111269704,0
"118-52-5",0.123291111269704,0
"108-93-0",0.0197943097991039,0
"135-98-8",0.123282771834902,0
"527-60-6",0.123291111269704,0
"104-82-5",0.122752204231648,0
"101-77-9",0.123291111269704,1
"3852-09-3",0.116852453419958,0
"137-26-8",0.123291111269704,0
"633-96-5",0.123291111269704,0
