"Predict"	"Real"
"960-71-4"	0.0434782608695652	0
"115-86-6"	0.0434782608695652	0
"142459-58-3"	0.0504587155963303	0
"106-32-1"	0.0193905817174515	0
"3547-33-9"	0.0193905817174515	0
"298198-52-4"	0.0504587155963303	0
"541-73-1"	0.0504587155963303	0
"109-04-6"	0.0193905817174515	0
"81-30-1"	0.0504587155963303	0
"121-69-7"	0.0193905817174515	0
"2610-11-9"	0.0666666666666667	0
"NOCAS_47346"	0.0193905817174515	0
"19660-16-3"	0	0
"111-96-6"	0.0193905817174515	0
"50-22-6"	0.0193905817174515	0
"1191914-21-2"	0.0666666666666667	0
"100-54-9"	0.0193905817174515	0
"98886-44-3"	0.0193905817174515	0
"101-54-2"	0.118110236220472	1
"14765-30-1"	0.0193905817174515	0
"134-20-3"	0.866666666666667	0
"NOCAS_47292"	0.0193905817174515	0
"15214-89-8"	0.0193905817174515	0
"26225-79-6"	0	0
"111-11-5"	0.0193905817174515	0
"15307-79-6"	0.0694444444444444	0
"56375-79-2"	0.0193905817174515	0
"141-04-8"	0.0193905817174515	0
"20120-33-6"	0.0193905817174515	0
"528-29-0"	1	0
"3653-48-3"	0.0504587155963303	0
"111-27-3"	0.0193905817174515	0
"106-65-0"	0.0193905817174515	0
"35691-65-7"	0	0
"142-18-7"	0.0193905817174515	0
"230954-09-3"	0.0694444444444444	0
"21662-09-9"	0.0193905817174515	0
"134605-64-4"	0.0504587155963303	0
"58-14-0"	0.9375	0
"79-24-3"	0.0193905817174515	0
"15310-01-7"	0.118110236220472	0
"2122-70-5"	0.0193905817174515	0
"3026-63-9"	0.0193905817174515	0
"50-78-2"	0.0694444444444444	0
"86-30-6"	0.0504587155963303	0
"79-06-1"	0.0193905817174515	0
"301-00-8"	0.0193905817174515	0
"123-33-1"	0.0193905817174515	0
"644-97-3"	0.0193905817174515	0
"30560-19-1"	0.0193905817174515	0
"599-79-1"	0.0694444444444444	0
"128-39-2"	0	0
"1934-21-0"	0.0694444444444444	0
"80844-07-1"	0.0504587155963303	0
"860-22-0"	0.0694444444444444	0
"756-79-6"	0.0193905817174515	0
"16529-56-9"	0.0193905817174515	0
"16672-87-0"	0.0193905817174515	0
"1885-38-7"	0.0193905817174515	0
"300-76-5"	0	0
"56-53-1"	0.118110236220472	0
"72490-01-8"	0.0666666666666667	0
"178928-70-6"	0.0666666666666667	1
"2605-79-0"	0.0193905817174515	0
"120-46-7"	0.0504587155963303	0
"181640-09-5"	0.8	0
"97322-87-7"	0.0694444444444444	0
"2694-54-4"	0.0504587155963303	0
"124-94-7"	0.0193905817174515	1
"17804-35-2"	0.0193905817174515	0
"109-46-6"	0.0193905817174515	0
"51630-58-1"	0.0714285714285714	0
"25956-17-6"	0.0666666666666667	0
"103-28-6"	0.0193905817174515	0
"180084-01-9"	0.9	0
"79-16-3"	0.0175438596491228	0
"623-36-9"	0.0175438596491228	0
"1031-07-8"	0.0175438596491228	0
"50-29-3"	0.0566801619433198	0
"23103-98-2"	0	0
"111-21-7"	0.0175438596491228	0
"53-43-0"	0.0175438596491228	0
"140939-15-7"	0.0566801619433198	0
"614-45-9"	0.0175438596491228	0
"2043-57-4"	0.0175438596491228	0
"24157-81-1"	0.0566801619433198	0
"99-71-8"	0.0566801619433198	1
"54464-57-2"	0.0175438596491228	0
"6358-09-4"	0.0808080808080808	0
"6610-29-3"	0.0175438596491228	0
"67485-29-4"	0.0566801619433198	0
"16409-43-1"	0.0175438596491228	0
"103-23-1"	0.0175438596491228	0
"15625-89-5"	0.0175438596491228	0
"4130-42-1"	0.0566801619433198	0
"927-62-8"	0.0175438596491228	0
"6359-82-6"	0.0808080808080808	0
"23593-75-1"	0.0566801619433198	0
"72-33-3"	0.0377358490566038	0
"114-26-1"	0.0808080808080808	0
"2996-92-1"	0.0175438596491228	0
"162706-14-1"	0.0377358490566038	1
"110-65-6"	0.0175438596491228	0
"700-13-0"	0.0808080808080808	0
"109293-97-2"	0.0808080808080808	0
"2402-78-0"	0.0808080808080808	0
"1062243-51-9"	0.0808080808080808	0
"54593-83-8"	0.0175438596491228	0
"120-32-1"	0.0864197530864197	1
"58-18-4"	0.0175438596491228	1
"58-56-0"	0.0808080808080808	0
"58-89-9"	0.0175438596491228	0
"100-02-7"	0.0808080808080808	1
"103-41-3"	0.0566801619433198	0
"118134-30-8"	0.0175438596491228	0
"33228-44-3"	0	1
"2243-62-1"	1	1
"62-23-7"	0.0808080808080808	0
"919-30-2"	0.0175438596491228	0
"68-12-2"	0.0175438596491228	0
"104-51-8"	0.0175438596491228	0
"78-97-7"	0.0175438596491228	0
"90-30-2"	0.75	0
"219790-72-4"	0.0808080808080808	0
"109-97-7"	0.0175438596491228	0
"53112-28-0"	0.0566801619433198	0
"187022-11-3"	0.0808080808080808	0
"3926-62-3"	0.0175438596491228	0
"263553-33-9"	0.0808080808080808	0
"3648-21-3"	0.0566801619433198	0
"5103-74-2"	0.0175438596491228	0
"123-11-5"	0.0808080808080808	0
"678-39-7"	0.0175438596491228	0
"3383-96-8"	1	0
"3647-69-6"	0.0175438596491228	0
"2795-39-3"	0.0175438596491228	0
"76703-62-3"	0	0
"26172-55-4"	0.0175438596491228	1
"111-69-3"	0.0175438596491228	0
"2627-95-4"	0.0175438596491228	0
"120-18-3"	0.0175438596491228	0
"1194-65-6"	0.0566801619433198	0
"126-30-7"	0.0175438596491228	0
"5138-18-1"	0.0175438596491228	0
"23128-74-7"	1	1
"609-23-4"	1	0
"552-30-7"	0.0808080808080808	0
"52-51-7"	0.0175438596491228	0
"2444-46-4"	0.0566801619433198	0
"142-08-5"	0.0175438596491228	0
"122-42-9"	0.0175438596491228	0
"512-42-5"	0.0175438596491228	0
"2409-55-4"	0.0566801619433198	0
"95-63-6"	0.0566801619433198	0
"55285-14-8"	0.0566801619433198	0
"117-80-6"	0.0566801619433198	0
"754-91-6"	0.0175438596491228	0
"159138-81-5"	0.0566801619433198	0
"3855-32-1"	0.0175438596491228	0
"139-02-6"	0.0175438596491228	0
"99-62-7"	0.0566801619433198	0
"439687-69-1"	0.0808080808080808	1
"24683-00-9"	0	0
"95-14-7"	0.0175438596491228	0
"31218-83-4"	0.0175438596491228	1
"1646-87-3"	0.0175438596491228	0
"80-15-9"	0.0175438596491228	0
"5131-66-8"	0.0175438596491228	0
"121-79-9"	0.0808080808080808	0
"630-56-8"	0.0175438596491228	0
"96-45-7"	0.0175438596491228	0
"80-48-8"	0.0566801619433198	0
"57-91-0"	0.0377358490566038	0
"31482-56-1"	0.0566801619433198	0
"97-52-9"	0.0808080808080808	1
"79-57-2"	0.0808080808080808	0
"116-25-6"	0.0175438596491228	0
"34014-18-1"	0.0566801619433198	0
"123-96-6"	0.0175438596491228	0
"131-70-4"	0.0808080808080808	0
"103-56-0"	0.0175438596491228	0
"104-40-5"	0.0566801619433198	0
"89-04-3"	0.0566801619433198	0
"82-44-0"	0.0566801619433198	0
"556-67-2"	0.0175438596491228	0
"588941-45-1"	0.0864197530864197	0
"587-65-5"	0.0175438596491228	0
"500-38-9"	0.0566801619433198	1
"111-20-6"	0.0175438596491228	0
"57-09-0"	0.0175438596491228	0
"94-47-3"	0.0566801619433198	0
"94-18-8"	0.0566801619433198	1
"105-21-5"	0.0175438596491228	0
"3147-75-9"	0.0566801619433198	0
"25311-71-1"	1	1
"120-36-5"	0.0808080808080808	0
"104-87-0"	0.0566801619433198	0
"101-21-3"	1	0
"335-76-2"	0.0175438596491228	0
"83-88-5"	0.0808080808080808	0
"17420-30-3"	0.0808080808080808	0
"94-82-6"	0.0864197530864197	0
"61949-77-7"	0.8	0
"70-30-4"	0.0566801619433198	0
"349495-42-7"	0.0808080808080808	1
"110-75-8"	0.0175438596491228	0
"142-16-5"	0.0175438596491228	0
"65-85-0"	0.0175438596491228	0
"129299-90-7"	0.0808080808080808	0
"110-01-0"	0.0175438596491228	0
"1570-64-5"	0.8	1
"10265-92-6"	0.0175438596491228	0
"5349-51-9"	0.0175438596491228	0
"78-77-3"	0.0175438596491228	0
"25057-89-0"	0.0808080808080808	0
"208-96-8"	0.0566801619433198	0
"767-00-0"	0.0808080808080808	0
"3164-85-0"	0.0175438596491228	0
"2439-01-2"	0.0175438596491228	0
"99-07-0"	0	0
"NOCAS_47255"	0.0566801619433198	0
"2008-41-5"	0.0175438596491228	0
"2385-85-5"	0.0175438596491228	0
"89-75-8"	0.0377358490566038	0
"478263-98-8"	0.0864197530864197	0
"43121-43-3"	0.0566801619433198	0
"5137-55-3"	0.0175438596491228	0
"1698-60-8"	0.0808080808080808	0
"221246-12-4"	0.866666666666667	0
"6358-53-8"	0.0377358490566038	1
"78491-02-8"	0.0175438596491228	0
"74115-24-5"	0.0566801619433198	0
"95-57-8"	0.0808080808080808	0
"1609-47-8"	0.0175438596491228	0
"60-35-5"	0.0175438596491228	0
"111-42-2"	0.0175438596491228	0
"104-72-3"	0.0175438596491228	0
"194098-25-4"	0.0808080808080808	0
"105-99-7"	0.0175438596491228	0
"51235-04-2"	0.0175438596491228	0
"118-55-8"	0.0864197530864197	0
"1762-95-4"	0.0175438596491228	0
"3068-00-6"	0.0175438596491228	0
"832-69-9"	0.0175438596491228	0
"643-79-8"	0.0462046204620462	0
"298-07-7"	0.0125698324022346	0
"599-64-4"	0.0462046204620462	0
"42874-03-3"	0.0487804878048781	0
"115-28-6"	0.0125698324022346	0
"93-65-2"	0	0
"249296-43-3"	0.833333333333333	0
"104-43-8"	0.0462046204620462	0
"2687-25-4"	0.95	1
"93-16-3"	0.0462046204620462	0
"NOCAS_47305"	0.0487804878048781	0
"821-55-6"	0.0125698324022346	0
"144550-36-7"	0.0487804878048781	0
"676116-04-4"	0.0462046204620462	1
"99-51-4"	0.0462046204620462	0
"83-41-0"	0.0462046204620462	0
"199171-88-5"	1	1
"90-94-8"	0.95	0
"78-07-9"	0.0125698324022346	0
"147526-32-7"	0	0
"17557-23-2"	0.0125698324022346	0
"111-82-0"	0.0125698324022346	0
"156-10-5"	0.0462046204620462	0
"10022-28-3"	0.0125698324022346	0
"91-64-5"	0.0125698324022346	0
"950-37-8"	0.0125698324022346	1
"6440-58-0"	0.0125698324022346	0
"10222-01-2"	0.0125698324022346	1
"106-23-0"	0.0125698324022346	0
"110-93-0"	0.0125698324022346	0
"79622-59-6"	0.0487804878048781	0
"58-85-5"	0.0125698324022346	0
"90-04-0"	0.95	0
"110-27-0"	0.0125698324022346	0
"646-06-0"	0.0125698324022346	0
"141-91-3"	0.0125698324022346	0
"261947-38-0"	0.0462046204620462	0
"90982-32-4"	0.0487804878048781	0
"621-64-7"	0.0125698324022346	0
"119446-68-3"	0	0
"1569-60-4"	0.0125698324022346	0
"75-07-0"	0.0125698324022346	0
"103-34-4"	0.0125698324022346	0
"84087-01-4"	0.0487804878048781	0
"78-69-3"	0.0125698324022346	0
"81-81-2"	0.0487804878048781	0
"60-33-3"	0.0125698324022346	0
"101-67-7"	0.888888888888889	0
"4376-18-5"	0.0227272727272727	0
"103-26-4"	0.0125698324022346	0
"110-25-8"	0.0125698324022346	0
"107534-96-3"	0.0833333333333333	0
"5234-68-4"	0.0125698324022346	0
"4291-63-8"	0	0
"2761-24-2"	0.0125698324022346	0
"2528-16-7"	0.0462046204620462	0
"51218-45-2"	0.0462046204620462	0
"686756-87-6"	0.916666666666667	0
"155990-20-8"	0.916666666666667	0
"1119-40-0"	0.0125698324022346	0
"55512-33-9"	0.0462046204620462	0
"1121-78-4"	0.171428571428571	0
"1885-29-6"	0.171428571428571	0
"81335-77-5"	0.0462046204620462	0
"60207-90-1"	0	0
"744-45-6"	0.0462046204620462	0
"60-57-1"	0.0125698324022346	0
"23089-26-1"	0.105263157894737	0
"10061-01-5"	0.0125698324022346	0
"693-54-9"	0.0125698324022346	0
"124-76-5"	0.0125698324022346	0
"770-35-4"	0.0125698324022346	0
"375-85-9"	0.0125698324022346	0
"1120-36-1"	0.0125698324022346	0
"136-60-7"	0.0125698324022346	0
"88-06-2"	0.0227272727272727	1
"1207-12-1"	0.0487804878048781	0
"122008-85-9"	1	0
"96-70-8"	0.0462046204620462	0
"2479-46-1"	0.95	1
"106-50-3"	0	1
"725228-45-5"	0.916666666666667	0
"101-61-1"	0.95	1
"99-76-3"	0.0462046204620462	1
"14351-66-7"	0.105263157894737	0
"121-00-6"	0.0462046204620462	0
"109-78-4"	0.0125698324022346	0
"17754-90-4"	0.888888888888889	0
"66215-27-8"	0.904761904761905	0
"1034-01-1"	0	1
"67747-09-5"	0.0487804878048781	1
"134002-60-1"	0	0
"120-82-1"	0.0462046204620462	0
"126-92-1"	0.0125698324022346	0
"1678-91-7"	0.0125698324022346	0
"1836-75-5"	0.0462046204620462	1
"50-70-4"	0.0125698324022346	0
"484-17-3"	0.0125698324022346	0
"102-06-7"	0.0462046204620462	0
"75-12-7"	0.0125698324022346	0
"110-44-1"	0.0125698324022346	0
"102-82-9"	0.0125698324022346	0
"2058-94-8"	0.0125698324022346	0
"100-51-6"	0.0125698324022346	0
"21725-46-2"	0.904761904761905	0
"1120-21-4"	0.0125698324022346	0
"7786-61-0"	0.0227272727272727	0
"117-79-3"	0.0555555555555556	1
"85721-33-1"	0.0462046204620462	0
"6842-15-5"	0.0125698324022346	0
"3173-72-6"	0.0462046204620462	0
"118-79-6"	0.0487804878048781	1
"56-81-5"	0.0125698324022346	0
"112-34-5"	0.0125698324022346	0
"118-56-9"	0.0462046204620462	0
"328-84-7"	0.0462046204620462	0
"589-66-2"	0.0125698324022346	0
"101-72-4"	0.95	0
"585-34-2"	0.0462046204620462	1
"66357-35-5"	0.0666666666666667	0
"92-04-6"	1	0
"145742-28-5"	0.916666666666667	0
"158081-99-3"	0.0666666666666667	0
"129-06-6"	0.0487804878048781	0
"361343-19-3"	0.916666666666667	0
"111991-09-4"	0.0462046204620462	0
"80-43-3"	0.0462046204620462	0
"123-05-7"	0.0125698324022346	0
"868-85-9"	0.0125698324022346	0
"NOCAS_47362"	0.0487804878048781	0
"335-67-1"	0.0125698324022346	0
"13171-00-1"	0.0462046204620462	0
"121-75-5"	0.0125698324022346	1
"111-46-6"	0.0125698324022346	0
"619-50-1"	0.0462046204620462	0
"106-58-1"	0.0125698324022346	0
"2078-54-8"	0.0462046204620462	0
"108-91-8"	0.0125698324022346	0
"17418-58-5"	0.95	0
"4553-62-2"	0.0125698324022346	0
"59669-26-0"	0.0125698324022346	0
"25606-41-1"	0.0125698324022346	0
"145701-21-9"	0.0487804878048781	0
"50-35-1"	0.0487804878048781	0
"101-55-3"	0.0462046204620462	0
"4672-49-5"	0.0125698324022346	0
"86-50-0"	0.0125698324022346	1
"87-90-1"	0.0125698324022346	0
"96-76-4"	0.0462046204620462	0
"2426-54-2"	0.0125698324022346	0
"54-31-9"	0.0487804878048781	0
"139968-49-3"	0.2	0
"117-84-0"	0.0462046204620462	0
"138261-41-3"	0.171428571428571	0
"76014-81-8"	0.0125698324022346	0
"650-51-1"	0.0125698324022346	0
"123-35-3"	0.0125698324022346	0
"78-70-6"	0.0125698324022346	0
"556-52-5"	0.0125698324022346	0
"460-00-4"	0.0462046204620462	0
"52-68-6"	0.0125698324022346	0
"111-31-9"	0.0125698324022346	0
"98-87-3"	0.0125698324022346	0
"112-63-0"	0.0125698324022346	0
"111988-49-9"	0.0227272727272727	0
"57-10-3"	0.0125698324022346	0
"473289-62-2"	0	0
"98319-26-7"	0.105263157894737	0
"79-14-1"	0.0125698324022346	0
"532-27-4"	0.0125698324022346	0
"635-22-3"	0.0655021834061135	0
"10016-20-3"	0.018842530282638	0
"60-12-8"	0.018842530282638	0
"120-80-9"	0.75	1
"605-45-8"	0.0242914979757085	0
"121-39-1"	0.018842530282638	0
"3811-73-2"	0.018842530282638	0
"6117-91-5"	0.018842530282638	0
"1918-02-1"	0.0655021834061135	0
"3871-99-6"	0.018842530282638	0
"344930-95-6"	0	0
"68-11-1"	0.018842530282638	0
"135-02-4"	0.0242914979757085	0
"862243-29-6"	0.0655021834061135	0
"119515-38-7"	0.018842530282638	0
"1747-60-0"	0	1
"288-88-0"	0.018842530282638	0
"842-07-9"	0.0242914979757085	1
"7173-51-5"	0.018842530282638	0
"115-84-4"	0.018842530282638	0
"874-60-2"	0.0242914979757085	0
"82640-04-8"	0.833333333333333	0
"NOCAS_47328"	0.0655021834061135	0
"59-05-2"	0.05	0
"76738-62-0"	1	0
"67786-14-5"	0.0655021834061135	0
"59-30-3"	0.0655021834061135	0
"1469-48-3"	0.018842530282638	0
"221671-62-1"	1	0
"99-59-2"	1	1
"51632-16-7"	0.0242914979757085	0
"65277-42-1"	1	1
"2772-45-4"	0.0242914979757085	0
"20325-40-0"	0.9375	1
"1742-14-9"	0.0242914979757085	0
"520-36-5"	0.833333333333333	1
"95266-40-3"	0.018842530282638	0
"53-86-1"	0.0655021834061135	0
"103-24-2"	0.018842530282638	0
"962-58-3"	0.0242914979757085	0
"728-40-5"	0.0242914979757085	0
"827-94-1"	0.0655021834061135	0
"105512-06-9"	1	1
"924-16-3"	0.018842530282638	0
"126-14-7"	0.018842530282638	0
"171118-09-5"	0.0655021834061135	0
"298-04-4"	0.018842530282638	0
"103-65-1"	0.018842530282638	0
"13301-61-6"	0.0655021834061135	0
"78-63-7"	0.018842530282638	0
"112-60-7"	0.018842530282638	0
"71283-80-2"	0.0655021834061135	1
"616-45-5"	0.018842530282638	0
"35045-02-4"	0.0655021834061135	0
"133-06-2"	0.018842530282638	0
"93-02-7"	0.0242914979757085	0
"2648-61-5"	0.018842530282638	0
"102-27-2"	0.9375	0
"114369-43-6"	0	1
"102-71-6"	0.018842530282638	0
"121-91-5"	0.0655021834061135	0
"122-73-6"	0.018842530282638	0
"33228-45-4"	0.9375	0
"496-72-0"	0.9375	1
"69806-40-2"	0.0655021834061135	0
"839-90-7"	0	0
"174185-16-1"	0.0655021834061135	0
"188489-07-8"	0.0655021834061135	0
"290352-28-2"	0.833333333333333	1
