"Predict"	"Real"
"55-38-9"	0.893733450239932	1
"220860-50-4"	0.0470728123337531	1
"307-24-4"	0.00290081983955166	0
"5146-66-7"	0.00415330575705829	0
"3653-48-3"	0.0682672592454105	0
"115-29-7"	0.0746710261208396	0
"5392-40-5"	0.0133106129308918	0
"827-94-1"	0.233063728500379	0
"586-62-9"	0.0081866246135959	0
"98-07-7"	0.00192554878659421	0
"108-45-2"	0.70681963773692	0
"143-50-0"	0.00646248850603817	0
"106-30-9"	0.00795222083292182	0
"1478-61-1"	0.863126497312388	0
"109-52-4"	0.00639297642225578	0
"1470-94-6"	0.694011935716298	1
"109-55-7"	0.00382669866469207	0
"98-02-2"	0.0238247378441605	0
"2835-39-4"	0.00975122815470024	0
"585-34-2"	0.129081519489736	0
"82-44-0"	0.132534915445174	1
"636-21-5"	0.0667358472595964	0
"64-67-5"	0.00290828318396658	0
"512-56-1"	0.043758571177948	0
"76014-81-8"	0.00279952500802323	0
"3737-41-5"	2.88380374613008e-05	0
"496-46-8"	0.262727641124464	0
"14351-66-7"	0.175766413889602	0
"5103-74-2"	0.000898790008462751	0
"NOCAS_47342"	0.914496565353587	0
"117-84-0"	0.0222634326033973	0
"59669-26-0"	0.0521141780477234	0
"17418-58-5"	0.953361992393563	0
"3547-33-9"	0.0500039715168023	0
"99-54-7"	0.025260598924373	0
"1702-17-6"	0.00424293898560471	0
"484-17-3"	0.788851284993569	0
"1338-43-8"	0.0051641190602703	0
"50-21-5"	0.00800606010749737	0
"57-83-0"	0.0530112510865012	0
"569-64-2"	0.00693916474607617	0
"93-52-7"	0.0852772418161816	0
"152019-73-3"	0.00793944426662421	0
"6283-25-6"	0.1857086879166	0
"20780-48-7"	0.00326656865362724	0
"6440-58-0"	0.00439665465116757	0
"134-03-2"	0.00263006930534314	0
"102-27-2"	0.0472023053655644	0
"2310-17-0"	0.92482845918247	0
"86479-06-3"	0.0294292143037903	0
"78491-02-8"	4.3908779112373e-05	0
"72-20-8"	0.0167132315414122	0
"2971-36-0"	0.0765327926602563	1
"NOCAS_47346"	0.0451430656080234	0
"19774-82-4"	0.012777302205217	0
"117-79-3"	0.52966912750892	1
"645-62-5"	0.00660356358671741	0
"110-12-3"	0.00254829602921057	0
"3391-86-4"	0.0188437607374474	0
"115-96-8"	0.00398482780633427	0
"79-57-2"	0.0241617969857826	0
"57-50-1"	0.00021513500182109	0
"3319-31-1"	0.000295786396758308	0
"6117-91-5"	0.00271245409116173	0
"36653-82-4"	0.0260316329584206	0
"999-97-3"	0.000310774658981636	0
"104-67-6"	0.0318783915408934	0
"97886-45-8"	0.0124952998357178	0
"58-85-5"	0.00510484564148996	0
"76-44-8"	0.0347116162023411	0
"439687-69-1"	0.00132511349530088	0
"628-63-7"	0.00401591494400265	0
"39236-46-9"	0.0420582657291989	0
"4291-63-8"	0.300276718938603	1
"283594-90-1"	0.0458437201140061	0
"10453-86-8"	0.021842029442196	0
"34256-82-1"	0.00657247225323646	0
"29548-30-9"	0.00533253965970142	0
"3739-38-6"	0.336595215267149	0
"219790-72-4"	0.233534910747282	0
"1062243-51-9"	0.264447968641823	0
"NOCAS_47311"	0.000621006475245218	1
"7747-35-5"	0.00755306733406508	0
"834-12-8"	0.983523029159794	1
"123-42-2"	0.0012480699305109	0
"135-98-8"	0.00277767373724109	0
"153719-23-4"	3.18247140500494e-05	0
"4553-62-2"	0.0180872605907472	0
"35691-65-7"	0.00497174642674269	0
"127-39-9"	0.000861162081136107	0
"111-21-7"	0.00661348174057168	0
"860-22-0"	0.00325026774007815	0
"123-25-1"	0.0329184321623955	0
"1067-53-4"	0.00105272817534009	0
"2390-60-5"	0.0147846383835358	0
"3811-73-2"	0.0445914518868087	0
"57-30-7"	0.00315238434946051	0
"103-09-3"	0.00715576744205644	0
"682-01-9"	0.00646179091813442	0
"76703-62-3"	0.0862521428898617	0
"78-42-2"	0.018162677697745	0
"119446-68-3"	0.76171286668827	1
"534-13-4"	0.126405515649334	0
"30560-19-1"	0.0128150393692404	0
"150-46-9"	0.00317227804121281	0
"556-61-6"	0.0293677012530546	0
"50-70-4"	0.00104256004136242	0
"526-73-8"	0.00288920011504658	0
"60-57-1"	0.0167132315414122	0
"20120-33-6"	0.00734119120951946	0
"139290-65-6"	0.17396432019049	0
"77-92-9"	0.000423580386125436	0
"30516-87-1"	0.00116385815935174	0
"2451-62-9"	0.0594646126035071	0
"695-06-7"	0.00898229367757111	0
"611-14-3"	0.00439734796654106	0
"19721-22-3"	0.000241899432279175	0
"131-52-2"	0.424378571357477	0
"112-80-1"	0.0124888310419199	0
"110-93-0"	0.00825782830337939	0
"15214-89-8"	0.00857396341961155	0
"51218-45-2"	0.00435358726727322	0
"80-09-1"	0.256552662878533	0
"NOCAS_47377"	0.00263158824885992	0
"98-53-3"	0.0102154780021741	0
"74051-80-2"	0.02546546889982	1
"334-48-5"	0.0187204662751105	0
"106-25-2"	0.0262159381101714	0
"147150-35-4"	0.164381363946786	0
"927-62-8"	0.00057581984513476	0
"26225-79-6"	0.512101961531792	0
"22915-73-7"	0.128557849019245	0
"500-38-9"	0.61390327453887	0
"121-14-2"	0.0396689854304042	0
"13311-84-7"	0.00227034479611124	0
"104-54-1"	0.0846840079085777	1
"134-62-3"	0.00575763729268917	0
"98-00-0"	0.00121429385593535	0
"2426-54-2"	0.000613299369443034	0
"1987-50-4"	0.286794946506047	0
"836-30-6"	0.425598374387775	0
"127-07-1"	0.0108557885744165	0
"22781-23-3"	0.550929592859058	1
"98-95-3"	0.00725860017962834	0
"584-84-9"	0.0512215127404214	0
"7212-44-4"	0.00792884647906603	0
"478149-53-0"	0.00779991188491831	0
"2409-55-4"	0.0208910081367685	0
"617-89-0"	0.0018593080864556	0
"118-71-8"	0.00115678991423774	0
"108-93-0"	0.00329342931829351	0
"88671-89-0"	0.0225041274491912	0
"103-56-0"	0.0690058809801088	0
"87820-88-0"	0.0182141845189385	0
"12427-38-2"	0.0071574641471319	0
"3173-72-6"	0.251443789826293	0
"206-44-0"	0.338124272316008	1
"485-31-4"	0.0256870811112754	0
"149413-74-1"	0.00389477705262889	0
"126-98-7"	0.00123469799620432	0
"230954-09-3"	0.00115785974918896	0
"2835-95-2"	0.0928698732737993	1
"3056-17-5"	0.00629387950297195	0
"141-04-8"	0.0354229873983441	0
"821-55-6"	0.0124429847975609	0
"626-48-2"	0.000201406166413969	0
"104795-68-8"	0.294271277296511	0
"51-03-6"	0.268960724014083	1
"616-47-7"	0.00967610508052654	0
"118-52-5"	0.000352388857175037	0
"156-10-5"	0.797921729356041	0
"112-38-9"	0.0196506195399022	1
"103-23-1"	0.0112262728561553	0
"88-06-2"	0.818283982294369	1
"59756-60-4"	0.00976999705033726	1
"111-30-8"	0.00203584653984786	0
"101-86-0"	0.0188664591541704	0
"121-75-5"	0.519285637750998	1
"112-50-5"	0.0123868018962544	0
"34451-19-9"	0.00363391167287155	0
"131341-86-1"	0.0201264511773117	0
"129453-61-8"	0.0397946177863322	0
"200940-23-4"	0.130857386948596	0
"487-06-9"	0.0514598380039303	1
"110-26-9"	0.00526517551665268	0
"591-22-0"	0.00910315671087381	0
"84087-01-4"	0.0398618814174041	0
"NOCAS_47328"	0.340886177538848	0
"92-68-2"	0.0616483557613508	0
"75-64-9"	0.978105277041074	0
"55290-64-7"	3.50903205244759e-05	0
"5116-94-9"	0.000601688061990413	0
"614-45-9"	0.040254852235224	0
"98967-40-9"	0.00723904004806702	0
"725228-45-5"	0.0346255045525502	0
"37764-25-3"	0.00045637223825733	0
"101-54-2"	0.93672036224791	0
"42874-03-3"	0.0693709614383706	1
"676116-04-4"	0.0160495725131103	0
"60-51-5"	0.148871399482146	0
"68959-20-6"	0.00268645613285976	0
"473289-62-2"	0.0261404372736773	0
"68359-37-5"	0.0300734598485936	1
"118-79-6"	0.0825662261060746	1
"139968-49-3"	0.000449724781259863	0
"104-76-7"	0.0092752030962233	0
"105-90-8"	0.00772430359130455	0
"112-18-5"	0.00147902463536605	0
"117-81-7"	0.00403019198948996	1
"1675-54-3"	0.364190863125269	0
"877-24-7"	0.0117380892136985	0
"69655-05-6"	0.0296102896886711	0
"4719-04-4"	0.00243179990825631	0
"99-51-4"	0.0157751018803047	0
"143-08-8"	0.0283021334019449	0
"6842-15-5"	0.00571264247480485	0
"28434-00-6"	0.0556631435621512	0
"78-97-7"	0.0143418102551719	0
"3006-93-7"	0.119465011196856	0
"302-79-4"	0.00646012831934567	0
"3164-85-0"	0.00584979706909977	0
"2756-56-1"	0.0100465216404928	0
"184653-84-7"	0.736515870306417	0
"1929-73-3"	0.0113391982724529	0
"23564-05-8"	0.00670079354163598	0
"10540-29-1"	0.0178952620161501	0
"1212-29-9"	0.702271899743837	0
"3452-97-9"	0.0084481778445399	0
"3337-71-1"	0.0259204752062083	0
"3026-63-9"	0.00142343259941894	0
"13071-79-9"	0.543280127868455	0
"75330-75-5"	0.00738869681619922	0
"6359-90-6"	0.195335613561795	0
"534-52-1"	0.242662786522798	0
"52663-68-0"	0.0023857567405764	0
"716-79-0"	0.221358436459991	0
"94-74-6"	0.0572161042195045	0
"3252-43-5"	0.000146489415438002	0
"99-62-7"	0.00231845195717262	0
"85-22-3"	0.000108201151119091	0
"31482-56-1"	0.365417493991713	0
"24307-26-4"	0.000589625485854543	0
"6923-22-4"	0.0351639771894611	0
"637-07-0"	0.120666573208505	0
"41484-35-9"	0.00717196855556079	0
"79-07-2"	0.00327137455942984	0
"56-38-2"	0.569444182988591	1
"4107-98-6"	0.10472671743951	0
"122931-48-0"	0.0207522491524509	0
"1119-40-0"	0.0128722864200664	0
"874-60-2"	0.0126661058028545	0
"102-85-2"	0.0111402516451477	0
"3852-09-3"	0.00305641579536811	0
"487-68-3"	0.0304226341753039	0
"1689-84-5"	0.194591096648022	0
"6152-33-6"	0.0335109639148792	1
"1118-92-9"	0.00381259012616338	0
"98-87-3"	0.00525275666836174	0
"470-90-6"	0.0320141749962346	0
"687-47-8"	0.000829172482294354	0
"288104-79-0"	0.0418138470615247	0
"60168-88-9"	0.0413474434509682	0
"55934-93-5"	0.00589946201761511	0
"118-56-9"	0.0225177086375839	1
"26172-55-4"	0.000365627406931035	0
"92-91-1"	0.0148497868744659	1
"26644-46-2"	0.00541613375516026	0
"20265-97-8"	0.342313217162191	0
"NOCAS_47385"	0.0617295020851996	0
"95-13-6"	0.00291063281964311	0
"103-34-4"	0.0220693545389344	0
"62-73-7"	0.00416342004839914	0
"23696-85-7"	0.00429598544258822	0
"27955-94-8"	0.55687166061097	0
"19666-30-9"	0.25519407987708	0
"50-33-9"	0.00348259089981482	0
"81-07-2"	0.00255221001773396	0
"NOCAS_47334"	0.320067408457071	1
"115-95-7"	0.010483830878795	0
"79-94-7"	0.037935077798578	1
"959-98-8"	0.000597540892850339	0
"68844-77-9"	0.533540703326828	0
"261947-38-0"	0.31418000474777	0
"589-66-2"	0.00679786612952223	0
"171118-09-5"	0.0193467458840664	0
"139-87-7"	0.0279791978203596	0
"79622-59-6"	0.0241976248361437	0
"108-31-6"	0.000587965148494681	0
"120-80-9"	0.0472069217396624	1
"121-72-2"	0.0134545943551987	0
"91-66-7"	0.0387988503590542	0
"57-10-3"	0.0179473302664703	0
"140939-15-7"	0.00106832627362509	0
"33956-49-9"	0.0444495135155331	0
"111-42-2"	0.00689891839548006	0
"89-75-8"	0.0122978537512188	0
"97-56-3"	0.990479154754733	1
"95-49-8"	0.00328631400195424	0
"110-75-8"	0.00494643078922814	0
"60-33-3"	0.00988025752220606	0
"791-31-1"	0.00558013189460786	0
"120-36-5"	0.0515411047644321	0
"69806-40-2"	0.284329254416613	0
"95266-40-3"	0.113063470572511	0
"137-66-6"	0.00633012068361938	0
"NOCAS_47267"	0.290828768232491	0
"2934-05-6"	0.0143105119492793	1
"96-18-4"	0.00146996651911126	0
"78-62-6"	0.00154065468513708	0
"23135-22-0"	0.00243308626973773	0
"584-13-4"	0.0293389560013126	0
"115-77-5"	0.016818949987955	0
"103-90-2"	0.00606959349095565	0
"728-40-5"	0.0162098021206179	0
"4390-04-9"	0.000981901546761005	0
"10016-20-3"	1.68210748832449e-66	0
"141-66-2"	0.0197618892194416	0
"5138-18-1"	0.00140314765030508	0
"66-71-7"	0.415093468330301	0
"124-18-5"	0.00648551123714868	0
"135-02-4"	0.077423853002949	0
"495-18-1"	0.00516807915563432	0
"124-03-8"	0.00136637615200608	0
"717-74-8"	0.000505161006126289	0
"94-86-0"	0.152609604848954	1
"102-71-6"	0.0161617958831098	0
"78-40-0"	0.0750525850644082	0
"123-17-1"	0.00171635245078604	0
"78587-05-0"	0.559063578933108	1
"95-32-9"	0.31495379610217	0
"96-76-4"	0.00872098757769375	0
"123-01-3"	0.00949941753215342	0
"56070-16-7"	0.205832267649253	0
"110-97-4"	0.00758067495011038	0
"91-62-3"	0.212582583841379	0
"104-51-8"	0.0126413779703268	0
"129630-19-9"	0.0542469008367635	1
"1076-97-7"	0.0165829841565844	0
"110-33-8"	0.00677476598106988	0
"120-65-0"	0.0544226778998559	0
"109-86-4"	0.00119468075911639	0
"110-44-1"	0.00422301099902356	0
"579-66-8"	0.0797429363136378	0
"NOCAS_48166"	0.0111018402624977	0
"122836-35-5"	0.00891264292664878	0
"120-83-2"	0.581081677319276	1
"55179-31-2"	0.308749212846759	0
"83-56-7"	0.712854362503463	0
"108-87-2"	0.00114170087458401	0
"111-69-3"	0.000535695125799088	0
"3380-34-5"	0.322308109338672	0
"962-58-3"	0.435971305563666	0
"100-97-0"	0.0557683817636956	0
"239110-15-7"	0.00962992136864493	0
"69377-81-7"	0.420160360605243	0
"79902-63-9"	0.00216162361831664	1
"732-26-3"	0.000972749663906301	0
"81777-89-1"	0.00494436647232768	1
"550-44-7"	0.00181995182678104	0
"199119-58-9"	0.554721270162982	0
"64700-56-7"	0.00416025865201528	0
"2144-53-8"	0.003348345527534	0
"188489-07-8"	0.100846818791497	0
"1939-36-2"	0.000296404671787724	0
"2761-24-2"	0.00635004268226375	0
"10482-56-1"	0.00165393534202535	0
"111-43-3"	0.00185446216493132	0
"NOCAS_47381"	0.0206578674913141	0
"446-72-0"	0.167575018778293	0
"90-04-0"	0.128488437032736	0
"80844-07-1"	0.580815835406802	0
"180084-01-9"	0.201876419415239	0
"79-44-7"	0.0066605688887508	0
"175178-82-2"	0.995106865117596	0
"5394-36-5"	0.0151113445662649	0
"145701-21-9"	0.419213302493562	0
"94-80-4"	0.0143117050037221	1
"13254-34-7"	0.00156749728621778	0
"527680-56-4"	0.0312814429379693	0
"42978-66-5"	0.042511337948043	0
"789-02-6"	0.00213424756999947	0
"57-14-7"	0.00211063398912452	0
"111-40-0"	0.00681600481541929	0
"104-40-5"	0.100196027087696	0
"2481-94-9"	0.950634737852823	1
"144550-36-7"	0.540557640537362	0
"108-03-2"	0.000952526780704433	0
"80-27-3"	0.00513303502341478	0
"58430-94-7"	0.00222013305586429	0
"112529-15-4"	0.563833740322459	0
"158081-99-3"	0.302882715349671	0
"112-25-4"	0.00901970118635483	0
"112-42-5"	0.0131778397835654	0
"77-89-4"	0.0293369659729804	0
"950-37-8"	0.828490997083234	0
"103-33-3"	0.764702637547239	1
"120-47-8"	0.0609222192430018	1
"89-04-3"	0.00121005205041567	0
"110-15-6"	0.00925681937226413	0
"4574-04-3"	0.000488359975955282	0
"27314-13-2"	0.17155860067961	1
"142-08-5"	0.00148443851707389	0
"74115-24-5"	0.979922679970831	0
"4437-85-8"	0.0171998061872545	0
"5850-86-2"	0.1522859023784	0
"186392-65-4"	0.00181133737465422	0
"124-07-2"	0.0172424408313811	0
"533-23-3"	0.0182713039782891	0
"742693-38-5"	0.00401072407846933	0
"16079-88-2"	0.00230716055422934	0
"150-13-0"	0.0150260606874835	0
"2588-04-7"	0.0076204340678994	0
"14938-35-3"	0.180683884513776	1
"496-72-0"	0.618575094691744	1
"571-58-4"	0.0587596654014692	0
"126-14-7"	0.160677113742702	0
"115-18-4"	0.00785286860786536	0
"552-30-7"	0.0219644474614923	0
"124-13-0"	0.00390228394994744	0
"85264-33-1"	0.0262478132876105	0
"52645-53-1"	0.050705243614176	1
"82469-79-2"	0.00481649995513484	0
"2110-18-1"	0.0708502844074426	1
"73-22-3"	0.0123766618303441	0
"80-54-6"	0.00440919191473854	0
"58-14-0"	0.999704687479575	0
"17321-47-0"	0.0894848022721087	0
"533-74-4"	0.0316625297331689	0
"120-56-9"	0.0203127720381501	0
"99-63-8"	0.0100189045578366	0
"5877-42-9"	0.0352871831725371	0
"149979-41-9"	0.0219751212615608	0
"95-63-6"	0.00236125556935854	0
"142-87-0"	0.00380924192689234	0
"2694-54-4"	0.00763533902486013	0
"3068-00-6"	0.00748287552383388	0
"131-70-4"	0.00531835494488819	0
"87-13-8"	0.00185543725556516	0
"107-54-0"	0.0131451483775003	0
"3524-68-3"	0.00384892413836386	0
"93-92-5"	0.0179586581947626	0
"130-15-4"	0.0353665252471105	0
"56-81-5"	0.00388328205688313	0
"92-04-6"	0.836499721105718	0
"111-96-6"	0.0264157373144846	0
"2164-17-2"	0.00288074931659624	0
"24851-98-7"	0.0119589803530907	1
"826-62-0"	0.0169502416757199	0
"111-90-0"	0.0153970131034997	0
"95-56-7"	0.274698990269811	0
"2550-40-5"	0.0307834281891837	0
"1189-08-8"	0.047092115798658	0
"131807-57-3"	0.640367783856929	0
"123-35-3"	0.0045460474949886	0
"NOCAS_47353"	0.00477929723505456	0
"72178-02-0"	0.0150171230126844	0
"111-20-6"	0.00353984029468419	0
"1034-01-1"	0.018558369426209	0
"113734-18-2"	0.000194446923019225	0
"150-68-5"	0.103289398655614	0
"300-76-5"	0.356695256935489	0
"95-80-7"	0.712568929984835	0
"109-78-4"	0.0175913541134621	0
"551-93-9"	0.0315101254474355	0
"647-42-7"	0.00858063541315846	0
"88-12-0"	0.00134809976495813	0
"58654-67-4"	0.00959246783445951	0
"111-62-6"	0.0023483357500648	0
"298-04-4"	0.975710034156004	0
"103-24-2"	0.00100417917439132	0
"100-37-8"	0.00142275120933062	0
"99-76-3"	0.0599882907298913	1
"67564-91-4"	0.0247065844371134	0
"80-48-8"	0.0689769841515683	0
"627-30-5"	0.0113413487902743	0
"542-92-7"	0.00191755535209554	0
"824-78-2"	0.00524380027824516	0
"2212-67-1"	0.0617418132986961	1
"NOCAS_47333"	0.000818421489537511	0
"1806-26-4"	0.120999837897689	0
"3033-77-0"	0.000121270226289157	0
"140-95-4"	0.0448950897023642	0
"94-46-2"	0.00405115069452434	0
"135-19-3"	0.822486811770466	1
"25956-17-6"	0.00989793228162653	0
"193-39-5"	0.999475721718671	0
"141-91-3"	0.00303642985711061	0
"178928-70-6"	0.0250823379754316	0
"123-31-9"	0.14281399889895	1
"82640-04-8"	0.0955019909463859	0
"95-69-2"	0.999731088803844	0
"67485-29-4"	0.00613479393681293	0
"10022-28-3"	0.008929471294742	0
"51630-58-1"	0.240060196827557	0
"93-56-1"	0.00965624752546235	0
"126-07-8"	0.737861226918359	0
"6734-80-1"	0.00343710071353404	0
"29091-21-2"	0.0628684746795796	0
"95-83-0"	0.998412112190117	0
"298-00-0"	0.214297683889593	1
"591-12-8"	0.00130087212734661	0
"460081-99-6"	0.0179998106237371	1
"117-80-6"	0.303535548941113	0
"171866-31-2"	0.0780866488457216	1
"13292-46-1"	0.228865929728763	0
"25311-71-1"	0.538358377213565	0
"6610-29-3"	0.00225943492782911	0
"2031-67-6"	0.00872779153247355	0
"121-39-1"	0.00666430409585668	0
"155990-20-8"	0.13936169358109	0
"67-71-0"	3.13050771180771e-05	0
"131-57-7"	0.195906085934425	1
"110-85-0"	0.000606324430085741	0
"123-33-1"	0.000530768816830475	0
"1007-28-9"	0.977741510147236	1
"119-47-1"	0.0468556910796963	0
"24683-00-9"	0.138606577778668	0
"42509-80-8"	0.954746389587104	1
"3634-83-1"	9.37320915174763e-05	0
"121552-61-2"	0.960881991820573	0
"486-66-8"	0.10966780342787	1
"112410-23-8"	0.0129754864923965	0
"1120-21-4"	0.00254170668512989	0
"1747-60-0"	0.518290172852628	1
"84-61-7"	0.321154701471707	0
"2402-78-0"	0.00332108734944116	0
"94-13-3"	0.191122162907357	0
"90-12-0"	0.0262375281091735	0
"106-32-1"	0.00773853709390179	0
"116-06-3"	0.551496096317711	0
"95-14-7"	0.102285399378681	0
"7540-51-4"	0.0140567944980049	0
"2795-39-3"	0.000680591614513244	0
"106-22-9"	0.0250411400405458	0
"49562-28-9"	0.233064611683684	0
"98-86-2"	0.00865081455075431	0
"14371-10-9"	0.273684581365644	0
"16356-11-9"	0.0245070171477462	0
"612-82-8"	0.845820150959201	1
"99-08-1"	0.0198727648033998	0
"759-94-4"	0.0333753704758115	0
"1139-30-6"	0.863060379355743	0
"67786-14-5"	0.403561841384556	0
"7287-19-6"	0.979595957548408	1
"NOCAS_47383"	0.000513157058603907	0
"3064-70-8"	0.00899823233174833	0
"626-39-1"	0.0406048960427383	0
"123-92-2"	0.00202935289866206	0
"50892-23-4"	0.0216170110055516	0
"174185-16-1"	0.00165350218356242	0
"96182-53-5"	0.936182134298259	0
"25057-89-0"	0.0204021425132628	0
"110-42-9"	0.00420353295685549	0
"744-45-6"	0.565599302726625	1
"105-54-4"	0.00438457393045673	0
"93-02-7"	0.166161568569554	0
"6358-53-8"	0.976044004366577	1
"79277-27-3"	0.000328261712609385	0
"7779-27-3"	0.00300744779000957	0
"123-02-4"	0.0149907732683426	0
"120-71-8"	0.26399206153662	0
"137-26-8"	0.0490603468137168	0
"146011-65-6"	0.021521310627211	0
"565-80-0"	0.000688509927674082	0
"5333-42-6"	0.0115250182350121	0
"1214-39-7"	0.994009321415137	1
"112-14-1"	0.0076181686144146	0
"104-43-8"	0.158491952000858	0
"129-00-0"	0.386560959623359	1
"873-32-5"	0.021660378979548	0
"402910-27-4"	0.029328468822156	0
"125116-23-6"	0.600960858413987	0
"61949-77-7"	0.131373408555869	0
"210826-40-7"	0.000195143010958657	1
"874-90-8"	0.398371156727708	0
"57-63-6"	0.60854214002202	0
"2499-95-8"	0.00385967713001644	0
"96-48-0"	0.000787697762583673	0
"17420-30-3"	0.0279039567495198	0
"121-79-9"	0.0948679337929537	0
"3147-75-9"	0.745003037272761	0
"3383-96-8"	0.999270771064451	0
"70630-17-0"	0.000436749403143072	0
"512-42-5"	0.000793973635444611	0
"95-94-3"	0.00991581978547956	0
"100-54-9"	0.00125553787421511	0
"112-63-0"	0.00947790399692939	0
"135080-03-4"	0.0129301824932036	0
"60-56-0"	0.0343453073412376	0
"635-22-3"	0.107562369414746	0
"1929-77-7"	0.022532046141114	0
"501027-49-2"	0.034091644888368	1
"63612-50-0"	0.000977845332944991	0
"1672-46-4"	0.00739373394081303	0
"1897-45-6"	0.000202992912570488	0
"85721-33-1"	0.074850345411688	0
"119-36-8"	0.0337728068580797	0
"2445-77-4"	0.00773566259259426	0
"1879-09-0"	0.00904398499812846	0
"55406-53-6"	0.929414620374917	0
"123-11-5"	0.698212580450836	0
"123-56-8"	0.00399577051348635	0
